,clientid,museum_id,museum_list,features
3680,xonstzrhcm,"['acfa8d9d-7062-4b90-b8fa-03a9d8535991', '7810d0eb-0034-457b-9cf7-ae7aa21e104f', 'eba73114-b030-49d1-9108-e60ea8670b3a', '1f85673a-ba18-4aaf-821a-baf56c7efea7', 'd545be8a-48d2-4af9-862d-d26a821787e0', '179e0120-23f9-434b-804b-172effcfc85d', '1f8bb764-3a9f-4159-b775-829e80c953a2', '04f3f792-3b2e-4c9a-af48-584f4dd61bfe', '54f9204e-e6fd-4ea3-a352-84484292b8ba', 'c5ad38ca-1303-43d2-adee-04bb0e3268f6']","['Storyworld | Forum Groningen', 'Rijksmuseum Amsterdam', 'Museum Het Schip', 'Hermitage Amsterdam', 'Paleis Het Loo', 'De Nieuwe Kerk', 'Rijksmuseum Muiderslot', 'Kasteel Huis Bergh', 'PreHistorisch Dorp', 'Stedelijk Museum Alkmaar']",['audiotour']
3681,vaenqigobx,"['566defb3-a8cf-4ce7-bdb7-9c3e08431673', '49ad034f-9424-4d89-aab5-8df3c2112ff4', 'a8d715f7-82f5-4df4-9308-0d33c4c1eaa2', '424e8423-e43b-48e8-ad19-821014020860', 'eba73114-b030-49d1-9108-e60ea8670b3a', 'bff4bba9-6f13-4a2a-ab4c-47a3946f61dd', 'ebd8da56-bf8c-4233-9adb-792ddd85452c', 'c40020e4-d23b-4607-9145-7aa020866c04', 'd545be8a-48d2-4af9-862d-d26a821787e0', 'bffa1b0e-67c1-4bd4-bfbf-b35c436a2663']","['Diamant Museum Amsterdam', 'Markiezenhof', 'Koninklijk Paleis Amsterdam', 'Comenius Museum', 'Museum Het Schip', 'Tassenmuseum Amsterdam', 'Stadsarchief Amsterdam', ""Huygens' Hofwijck"", 'Paleis Het Loo', 'De Oude Kerk']",['churches']
3682,jdnbgzsaow,"['69295701-69e0-47c2-89c5-1586e4f3f64a', 'f61643e5-0237-4536-90ef-d3e8f721de21', '9ad52af8-ef66-4266-b413-0e1a57995f50', '02d25c0f-f4db-4d00-a056-c35ee076964e', '9f10ad8a-4d3c-4d7e-ab05-5c1bf5adc3f0', '3f3b1b62-9a79-46dd-97dd-3a3e6edf74d1', '1335f2de-05b0-4351-8cae-1cb1263b3791', '971a3945-faba-4021-8d5b-5b6fcd124640', '7810d0eb-0034-457b-9cf7-ae7aa21e104f', 'a42cba4d-03ab-449a-8fb5-a24fb363afa5']","['Nationaal Baggermuseum', 'Biesbosch MuseumEiland', 'Nationaal Reddingmuseum Dorus Rijkers', 'Museum Vlaardingen', 'Mariniersmuseum', 'Zeeuws Maritiem MuZEEum', 'Het Scheepvaartmuseum', 'Zuiderzeemuseum', 'Rijksmuseum Amsterdam', 'Belasting & Douane Museum']",['naval']
3683,qxltawcmry,"['fe92325a-3b6b-4b8b-9a29-49575071df82', '783538c2-21d3-4a79-9830-01b9ae3812b9', '2adac304-3df6-4588-a60b-c763f29595f9', '00aa87d7-6034-4283-9a4c-3b9589c30fb4', 'dffe8ae8-e39f-49d2-a41b-004775a406a8', 'f42e58c1-d6e6-4bdb-aa51-e0af569e31df', '6c17c8de-2dd0-4670-b55d-402b84e26787', '86ce2124-88f3-4fce-b174-20b61d0bdaaa', 'a4e7ffe9-fe8a-4e22-9517-739881f87bfb', '97dca6c1-6b1a-4ffe-a048-83ecce6707a5']","['Vrijmetselarij Museum', 'Design Museum Den Bosch', 'Historisch Museum Den Briel', 'Museum Prinsenhof Delft', 'Portugese Synagoge Amsterdam', 'Joods Historisch Museum', 'Historisch Museum De Bevelanden', 'Stadskasteel Zaltbommel', ""Museum 't Behouden Huys"", 'Beeld en Geluid Den Haag']",['local history war']
3684,ehvgksrfup,"['a42cba4d-03ab-449a-8fb5-a24fb363afa5', 'f61643e5-0237-4536-90ef-d3e8f721de21', '7810d0eb-0034-457b-9cf7-ae7aa21e104f', '971a3945-faba-4021-8d5b-5b6fcd124640', '1335f2de-05b0-4351-8cae-1cb1263b3791', '9f10ad8a-4d3c-4d7e-ab05-5c1bf5adc3f0', '77dc3244-2ab9-4340-bb76-d29401097a09', '69295701-69e0-47c2-89c5-1586e4f3f64a', '3f3b1b62-9a79-46dd-97dd-3a3e6edf74d1', 'b8038372-8f48-4fcc-84ae-8f2cc86b3a69']","['Belasting & Douane Museum', 'Biesbosch MuseumEiland', 'Rijksmuseum Amsterdam', 'Zuiderzeemuseum', 'Het Scheepvaartmuseum', 'Mariniersmuseum', 'Museum Kaap Skil', 'Nationaal Baggermuseum', 'Zeeuws Maritiem MuZEEum', 'Geniemuseum']",['military']
3685,nuyrviewlh,"['64da5853-9fae-4bd1-a0e0-47a7c0e0db09', '682197a8-0359-4094-8281-ffa059de480f', 'c96d0dd3-36c3-4b3c-b3ea-d11ca9840207', 'aa54b14e-fe16-4424-9be9-ca9d8ef84fa7', '621c0554-f8d1-454c-9218-e60683a536ee', '673dafbb-e461-4ffb-ab3c-f857358c77a7', 'c79c20d2-9c0c-4a88-823b-6f7842a46562', 'c4cc477e-1442-4ef9-96ea-539e46356b07', '95a74653-495e-4420-82e0-a1a6195f974d', '7e411587-1b9d-44f9-ada4-5305bea2798e']","['Frans Hals Museum Hal', 'Museum Catharijneconvent', 'Museum De Zwarte Tulp', 'Van Gogh Museum', 'mij | museum ijsselstein', 'Cube Design Museum', 'Museum Beelden aan Zee', 'Louis Couperus Museum', 'Museum De Lakenhal', 'Museum Boijmans Van Beuningen']",['trainstation']
3686,srgxiothnf,"['7810d0eb-0034-457b-9cf7-ae7aa21e104f', '044424ba-e4e7-4de8-b88c-ccaf14cf4c59', '39b0a7b4-6bf6-4c5d-a29a-0e4266055be1', '424e8423-e43b-48e8-ad19-821014020860', 'f42e58c1-d6e6-4bdb-aa51-e0af569e31df', 'e89e2757-e3e7-4d22-bba5-58f4164a0105', '832cd1d6-c933-4279-8ae6-1e3fa38853a2', '095343bc-bce6-4c73-a7b2-01a75c9b2efa', 'd1e42c4d-d176-4833-98a8-a3fb4a725b91', 'e9ad0209-89ad-4e53-a353-b7328562f8e6']","['Rijksmuseum Amsterdam', 'Honig Breethuis', 'Museum De Waag', 'Comenius Museum', 'Joods Historisch Museum', 'Museum Staphorst', 'Museum de Kantfabriek', 'NEMO Science Museum', 'Museumpark Archeon', 'Universiteitsmuseum Groningen']",['disabled']
3687,nhgbjrxtfz,"['8fad50cc-1285-4f27-8a1d-9d2395dff367', '17e7443b-50f2-4ecb-96cb-eda6262c5f8e', '4238d9e8-9800-400a-be2f-e9cf52787314', 'c4ec2b8c-2aef-4e26-893a-ead4f7703e53', '98bfd0ed-dbf9-4d89-ae77-bba0a13ce4d0', '2aab8e4a-58db-4bf4-afe8-06a444b8e56c', 'd7f027c1-49fa-4fa8-a661-43598ed47263', '1259b27a-48fb-48d4-adbb-31329be57921', '60dcdaf1-a16f-4a63-877b-1734d0e74d8d', 'd280a91d-ebc1-4607-afb9-e38a67c862d0']","['Vleeshal', 'De Mesdag Collectie', 'Formerly known as Witte de With Center for Contemporary Art', 'Museum de Buitenplaats', 'Humanity House', 'Keramiekmuseum Princessehof', 'Kunsthal  Rotterdam', 'Stadsmuseum Harderwijk', 'Kunstmuseum Den Haag', 'Wereldmuseum Rotterdam']",['art_museum']
3688,dmjurwsotv,"['04f3f792-3b2e-4c9a-af48-584f4dd61bfe', 'c79c20d2-9c0c-4a88-823b-6f7842a46562', 'e0579fce-48ee-482e-8ed8-1281dae2c2b3', 'f42e58c1-d6e6-4bdb-aa51-e0af569e31df', 'f76d5813-3efb-44c8-beff-5d2a569d7eb3', '54f9204e-e6fd-4ea3-a352-84484292b8ba', 'd579493e-5364-4327-b712-d231508db640', '7810d0eb-0034-457b-9cf7-ae7aa21e104f', '71728b2c-4b17-4855-8663-98a7788acaf0', '01ab8bee-401f-4c85-a742-c2198fbcef28']","['Kasteel Huis Bergh', 'Museum Beelden aan Zee', 'Museum Belvédère', 'Joods Historisch Museum', 'Museum Gouda', 'PreHistorisch Dorp', 'Portrait Gallery of the 17th Century', 'Rijksmuseum Amsterdam', 'Groninger Museum', 'Stedelijk Museum Amsterdam']",['exhibitions artists']
3689,fuwqrzaxvo,"['3caa2392-510f-4c85-a489-b83e8200ff90', 'a42cba4d-03ab-449a-8fb5-a24fb363afa5', '095343bc-bce6-4c73-a7b2-01a75c9b2efa', '3f3b1b62-9a79-46dd-97dd-3a3e6edf74d1', '0d9b11c5-4842-4d97-b105-908bca7c8fa5', '6add9957-7a8c-469f-83da-ff169b0f2050', 'f82c9249-ae42-4690-bcbc-9db3f55db2d0', '9231914a-1dac-4afe-b28a-cc37ee7c5bfd', '5ebaa739-b1a4-443b-9cde-6c0b18e81607', 'd9c3694b-8999-46e7-9264-66e2ca190c86']","['Luchtvaartmuseum Aviodrome', 'Belasting & Douane Museum', 'NEMO Science Museum', 'Zeeuws Maritiem MuZEEum', 'Museum Speelklok', 'Louwman Museum', 'Natuurmuseum Fryslân', 'Streek & Landbouwmuseum Goemanszorg', 'Museon', 'Veiligheidsmuseum PIT']",['culture']
3690,mrujbaxpsw,"['ebd8da56-bf8c-4233-9adb-792ddd85452c', 'c40020e4-d23b-4607-9145-7aa020866c04', '179e0120-23f9-434b-804b-172effcfc85d', '90ebf3e8-d8ee-4b3b-9e62-3a17130bf3bf', 'eba73114-b030-49d1-9108-e60ea8670b3a', '49ad034f-9424-4d89-aab5-8df3c2112ff4', 'd579493e-5364-4327-b712-d231508db640', 'd545be8a-48d2-4af9-862d-d26a821787e0', '1f85673a-ba18-4aaf-821a-baf56c7efea7', '92652b8f-7600-4bee-8640-1c40b21a32cf']","['Stadsarchief Amsterdam', ""Huygens' Hofwijck"", 'De Nieuwe Kerk', ""Museum Ons' Lieve Heer op Solder"", 'Museum Het Schip', 'Markiezenhof', 'Portrait Gallery of the 17th Century', 'Paleis Het Loo', 'Hermitage Amsterdam', 'Museum Van Loon']",['historical']
3691,xtbnaecklq,"['2aab8e4a-58db-4bf4-afe8-06a444b8e56c', '8fae9e9b-5c62-477b-9ccc-d9d3ec1d695c', 'bf8b8c20-c838-44b9-a574-303d4b3e66e8', '8061314a-3e6b-48fe-9f8e-73d62660147d', '0d9b11c5-4842-4d97-b105-908bca7c8fa5', '54f9204e-e6fd-4ea3-a352-84484292b8ba', 'f82c9249-ae42-4690-bcbc-9db3f55db2d0', '3f3b1b62-9a79-46dd-97dd-3a3e6edf74d1', 'a42cba4d-03ab-449a-8fb5-a24fb363afa5', 'd9c3694b-8999-46e7-9264-66e2ca190c86']","['Keramiekmuseum Princessehof', 'Nederlands Zilvermuseum', 'Teylers Museum', 'Foam Fotografiemuseum Amsterdam', 'Museum Speelklok', 'PreHistorisch Dorp', 'Natuurmuseum Fryslân', 'Zeeuws Maritiem MuZEEum', 'Belasting & Douane Museum', 'Veiligheidsmuseum PIT']",['scavenger']
3692,zjhpnmuyoe,"['f42e58c1-d6e6-4bdb-aa51-e0af569e31df', '683844c9-9eb9-4adc-9f21-910cbeebe9dc', 'ddcb0195-4e2a-4be5-9e42-97c34308367c', '7810d0eb-0034-457b-9cf7-ae7aa21e104f', '85f6a07b-2a79-4b74-9c35-19a9e0ccfb9e', 'ce2b5a40-c6a4-4342-b4cb-ebc677e7af8f', 'a28f5f86-7181-44e8-9dcc-12ca3f94b4a7', '38609b0d-35a3-43ce-9896-d7c42996b702', 'f76d5813-3efb-44c8-beff-5d2a569d7eb3', '9d3a2998-159f-42de-b069-48efe943607d']","['Joods Historisch Museum', 'Bonnefanten', 'Cobra Museum voor Moderne Kunst', 'Rijksmuseum Amsterdam', 'Dordrechts Museum', 'Museum De Wieger', 'Heerenveen Museum', 'Museum Slager', 'Museum Gouda', 'Gorcums Museum']",['art_museum']
3693,hdnavzmyqw,"['368607b3-1085-4b46-9f41-3204431b0545', 'ce103d55-e291-48e2-ab48-7e464261985f', '682197a8-0359-4094-8281-ffa059de480f', '1335f2de-05b0-4351-8cae-1cb1263b3791', 'c4cc477e-1442-4ef9-96ea-539e46356b07', 'abaad182-4619-449e-96a5-4583f8701299', '61de31c6-e1a1-41e6-aca7-9a593e331c42', '832cd1d6-c933-4279-8ae6-1e3fa38853a2', 'cc12b367-a374-4c8a-bd04-8b24e412af3c', '689733f3-0f0a-411d-b5b4-a33dd39639f0']","['Historiehuis Roermond', 'Museum Maassluis', 'Museum Catharijneconvent', 'Het Scheepvaartmuseum', 'Louis Couperus Museum', ""Museum 'De Tien Malen'"", 'Graafs Museum', 'Museum de Kantfabriek', 'Nederlands Openluchtmuseum', 'Museum Weesp']",['historic_museum']
3694,bnkysqepjf,"['424e8423-e43b-48e8-ad19-821014020860', '095343bc-bce6-4c73-a7b2-01a75c9b2efa', 'cc12b367-a374-4c8a-bd04-8b24e412af3c', 'd1e42c4d-d176-4833-98a8-a3fb4a725b91', '7810d0eb-0034-457b-9cf7-ae7aa21e104f', 'a42cba4d-03ab-449a-8fb5-a24fb363afa5', '1f8bb764-3a9f-4159-b775-829e80c953a2', '04f3f792-3b2e-4c9a-af48-584f4dd61bfe', 'd579493e-5364-4327-b712-d231508db640', 'a8d715f7-82f5-4df4-9308-0d33c4c1eaa2']","['Comenius Museum', 'NEMO Science Museum', 'Nederlands Openluchtmuseum', 'Museumpark Archeon', 'Rijksmuseum Amsterdam', 'Belasting & Douane Museum', 'Rijksmuseum Muiderslot', 'Kasteel Huis Bergh', 'Portrait Gallery of the 17th Century', 'Koninklijk Paleis Amsterdam']",['audiotour']
3695,sznycgxrha,"['f05af616-d419-463e-89da-c107b2f20129', 'caf7d7cf-5a65-4f21-965a-7227df2993f5', 'ae7a3560-ceb4-4f91-9672-8041e77c5fe5', '09d1c15b-8b4d-41e7-ba67-cb18d29ea95b', 'ef3c203e-a858-4f66-b2c8-59793913a386', 'ce103d55-e291-48e2-ab48-7e464261985f', '39b0a7b4-6bf6-4c5d-a29a-0e4266055be1', '689733f3-0f0a-411d-b5b4-a33dd39639f0', 'f70e0b91-81dd-4f8b-b5e4-e98ca0970b40', 'cfcd6f00-5b4b-4738-951b-5feb1945e644']","['Museum Het Valkhof', 'Museum Drachten', 'Fries Museum', 'MOW | Museum Westerwolde', 'Jopie Huisman Museum', 'Museum Maassluis', 'Museum De Waag', 'Museum Weesp', 'Purmerends Museum', 'Het Noordbrabants Museum']",['exhibitions artists']
3696,tuiqjdgclf,"['fb5c119f-f4a1-411c-a943-f609fcb5f5f3', 'd277832b-8ab5-466d-ad2d-58a8f409f7cb', '2fc39c27-ca42-462c-b8a5-6b8fdb927961', '60dcdaf1-a16f-4a63-877b-1734d0e74d8d', 'd7f027c1-49fa-4fa8-a661-43598ed47263', 'cbebd2e6-4fd8-4bd8-a455-5310d4895828', '053014de-f18f-45e3-8dc6-c3f907646311', '10f92ca9-be97-40d2-b2ad-cb99d5154981', '1a918684-33d5-485a-80b7-90a8086803ef', '56518036-a7ca-43fe-b010-2ddfcec6aca3']","['Museum Swaensteyn', 'Museum de Fundatie', 'Van Abbemuseum', 'Kunstmuseum Den Haag', 'Kunsthal  Rotterdam', 'De Appel', 'Museum De Domijnen, afdeling Hedendaagse Kunst', 'Marres, Huis voor Hedendaagse Kunst', 'Buitenplaats Kasteel Wijlre', 'Mauritshuis']",['castles cluster']
3697,ulcisbhefq,"['f9453fa1-3fe4-4c3e-a980-174ddae906fc', 'a5e644b6-829e-477a-956f-91eb4fa4e1a4', 'd0bf039f-cc00-4511-bb91-94ac191a3c67', 'df6d2369-9846-49ae-9a5d-ca40a6e310b8', '1cf7d97e-57d6-4550-be98-8d19ea5ac3a5', 'c2219eac-c939-49f6-ba34-325d739caf9b', '742e5925-2496-45d7-a5a8-4f5925dbb2b6', 'f949947c-21cd-4074-bc78-c9039268ab07', 'abd0504d-1106-44ee-8c62-3cc937d5fd9a', 'af698204-4437-411f-a1a9-d5a0fe7d16bb']","['Embassy of the Free Mind', 'Kasteel Cannenburch', 'Kasteel Hoensbroek', 'Huis van het boek', 'Pieter Vermeulen Museum', 'Kasteel Rosendael', 'Huis Verwolde', 'Museum Menkemaborg', 'Stedelijk Museum Breda', 'Museum Veere']",['architectonic']
3698,oyrwniftpz,"['9dd3fd7c-9281-4e0b-a661-909e597b93ee', '1f85673a-ba18-4aaf-821a-baf56c7efea7', 'f76d5813-3efb-44c8-beff-5d2a569d7eb3', '8fae9e9b-5c62-477b-9ccc-d9d3ec1d695c', 'd9c3694b-8999-46e7-9264-66e2ca190c86', '71728b2c-4b17-4855-8663-98a7788acaf0', '0d9b11c5-4842-4d97-b105-908bca7c8fa5', 'a42cba4d-03ab-449a-8fb5-a24fb363afa5', '95a74653-495e-4420-82e0-a1a6195f974d', '3f3b1b62-9a79-46dd-97dd-3a3e6edf74d1']","['Museum Rotterdam', 'Hermitage Amsterdam', 'Museum Gouda', 'Nederlands Zilvermuseum', 'Veiligheidsmuseum PIT', 'Groninger Museum', 'Museum Speelklok', 'Belasting & Douane Museum', 'Museum De Lakenhal', 'Zeeuws Maritiem MuZEEum']",['scavenger']
3699,usdctpjwoq,"['566defb3-a8cf-4ce7-bdb7-9c3e08431673', '49ad034f-9424-4d89-aab5-8df3c2112ff4', 'a8d715f7-82f5-4df4-9308-0d33c4c1eaa2', '424e8423-e43b-48e8-ad19-821014020860', 'eba73114-b030-49d1-9108-e60ea8670b3a', 'bff4bba9-6f13-4a2a-ab4c-47a3946f61dd', 'ebd8da56-bf8c-4233-9adb-792ddd85452c', 'c40020e4-d23b-4607-9145-7aa020866c04', 'd545be8a-48d2-4af9-862d-d26a821787e0', 'bffa1b0e-67c1-4bd4-bfbf-b35c436a2663']","['Diamant Museum Amsterdam', 'Markiezenhof', 'Koninklijk Paleis Amsterdam', 'Comenius Museum', 'Museum Het Schip', 'Tassenmuseum Amsterdam', 'Stadsarchief Amsterdam', ""Huygens' Hofwijck"", 'Paleis Het Loo', 'De Oude Kerk']",['churches']
3700,racpnywjbv,"['5adfb94f-9e56-40b1-a93e-766264de3f02', 'a8d715f7-82f5-4df4-9308-0d33c4c1eaa2', 'dffe8ae8-e39f-49d2-a41b-004775a406a8', 'acfa8d9d-7062-4b90-b8fa-03a9d8535991', 'abd0504d-1106-44ee-8c62-3cc937d5fd9a', 'af698204-4437-411f-a1a9-d5a0fe7d16bb', 'df6d2369-9846-49ae-9a5d-ca40a6e310b8', 'f949947c-21cd-4074-bc78-c9039268ab07', 'f9453fa1-3fe4-4c3e-a980-174ddae906fc', '742e5925-2496-45d7-a5a8-4f5925dbb2b6']","['Zwanenbroedershuis', 'Koninklijk Paleis Amsterdam', 'Portugese Synagoge Amsterdam', 'Storyworld | Forum Groningen', 'Stedelijk Museum Breda', 'Museum Veere', 'Huis van het boek', 'Museum Menkemaborg', 'Embassy of the Free Mind', 'Huis Verwolde']",['architectonic']
3701,wuxzykvnsg,"['fe92325a-3b6b-4b8b-9a29-49575071df82', '1259b27a-48fb-48d4-adbb-31329be57921', 'b95305d9-cc57-498c-8819-c1983713d181', 'c19ee988-451e-4da4-b83d-ae4c1bfbf2f0', 'fb5c119f-f4a1-411c-a943-f609fcb5f5f3', 'dffe8ae8-e39f-49d2-a41b-004775a406a8', 'b1132b3d-b239-4a24-a76b-b524ea708479', 'd7f027c1-49fa-4fa8-a661-43598ed47263', '2adac304-3df6-4588-a60b-c763f29595f9', 'f42e58c1-d6e6-4bdb-aa51-e0af569e31df']","['Vrijmetselarij Museum', 'Stadsmuseum Harderwijk', 'Keramiekcentrum Tiendschuur Tegelen', 'Fotomuseum aan het Vrijthof', 'Museum Swaensteyn', 'Portugese Synagoge Amsterdam', 'Historisch Museum Ede', 'Kunsthal  Rotterdam', 'Historisch Museum Den Briel', 'Joods Historisch Museum']",['visual']
3702,tqrdzuoabf,"['3f3b1b62-9a79-46dd-97dd-3a3e6edf74d1', 'bf8b8c20-c838-44b9-a574-303d4b3e66e8', 'b5f1962b-3709-4476-a8c7-6209ca198c7d', 'f82c9249-ae42-4690-bcbc-9db3f55db2d0', '38a216ca-1fee-45de-9b0a-ae857342d0c0', '7810d0eb-0034-457b-9cf7-ae7aa21e104f', '5ea552c8-0db1-4e75-b6b0-d5b5933a5f2f', '682197a8-0359-4094-8281-ffa059de480f', 'd9c3694b-8999-46e7-9264-66e2ca190c86', '95a74653-495e-4420-82e0-a1a6195f974d']","['Zeeuws Maritiem MuZEEum', 'Teylers Museum', 'Museum Veenendaal', 'Natuurmuseum Fryslân', 'Botanische Tuin TU Delft', 'Rijksmuseum Amsterdam', 'Limburgs Museum', 'Museum Catharijneconvent', 'Veiligheidsmuseum PIT', 'Museum De Lakenhal']",['library']
3703,yleqsxfiwn,"['53ac1788-fb5e-4058-9bd0-768a55a5f8db', 'd277832b-8ab5-466d-ad2d-58a8f409f7cb', 'b95305d9-cc57-498c-8819-c1983713d181', 'fb5c119f-f4a1-411c-a943-f609fcb5f5f3', 'fde0ab33-2d85-4f29-a0fb-6e13a6f52142', 'cbebd2e6-4fd8-4bd8-a455-5310d4895828', '56518036-a7ca-43fe-b010-2ddfcec6aca3', '10f92ca9-be97-40d2-b2ad-cb99d5154981', '1a918684-33d5-485a-80b7-90a8086803ef', '078fe561-4a1d-4712-b204-11913bdd57b4']","['TENT', 'Museum de Fundatie', 'Keramiekcentrum Tiendschuur Tegelen', 'Museum Swaensteyn', 'Het Nieuwe Instituut', 'De Appel', 'Mauritshuis', 'Marres, Huis voor Hedendaagse Kunst', 'Buitenplaats Kasteel Wijlre', 'Kunstvereniging Diepenheim']",['art_galleries']
3704,nwjomhrzxu,"['dc084656-3e15-4519-9412-4753da0bc11b', '4cb403ef-21c9-4731-86a2-f9f32bd44487', 'c2d8b6c2-92ae-46c2-9890-8696aaec6e1d', '54f9204e-e6fd-4ea3-a352-84484292b8ba', '630f0ad9-d790-4a77-a847-e7acb31be6d8', 'f13e960f-96aa-4a92-97d7-4047e7c837d9', 'ba678427-5609-42b1-91e2-fd5c845d42c6', 'b0654f59-55d5-4c74-8420-3d3938f861e2', 'd183dcdd-900b-4721-b8a0-c44912e8ce7f', '1a918684-33d5-485a-80b7-90a8086803ef']","['Museumpark Orientalis', 'Brabants Museum Oud Oosterhout', 'Openluchtmuseum Ootmarsum', 'PreHistorisch Dorp', 'De Hollandsche Manege', 'Nationaal Bomenmuseum Gimborn', 'Historische Tuin Aalsmeer', 'Botanische Tuin De Kruidhof', 'Fruitteeltmuseum', 'Buitenplaats Kasteel Wijlre']",['gardens']
3705,ehnfgulwmd,"['1e0cce9a-388c-4c99-b2c6-654ad23574aa', 'ba678427-5609-42b1-91e2-fd5c845d42c6', 'f61643e5-0237-4536-90ef-d3e8f721de21', 'b280cbea-0bd7-47c1-a827-91cd7d305cbb', '47f27c2b-3056-4529-ae95-9ba9d4a59902', '92f68db4-1a4e-4847-990b-9710c4696e9a', '27b9e34f-c9da-47d5-a22e-d5140b9b0d18', '276fc4e9-2dcb-4bf7-884c-286c8ebc9865', 'd280a91d-ebc1-4607-afb9-e38a67c862d0', '5a140fbe-2efc-42e1-ad57-c01ac3a7b409']","['Gelders Geologisch Museum', 'Historische Tuin Aalsmeer', 'Biesbosch MuseumEiland', 'Nationaal Modelspoor Museum', 'Nationaal Brandweermuseum', 'Beeld en Geluid', 'Museum Sterrenwacht Sonnenborgh', 'Stedelijk Museum Kampen', 'Wereldmuseum Rotterdam', 'Observeum Burgum']",['visual historical art']
3706,drviwbfcyn,"['5ebaa739-b1a4-443b-9cde-6c0b18e81607', '9231914a-1dac-4afe-b28a-cc37ee7c5bfd', '7a27d9cd-4c8e-41d0-88c4-e0dafb39f84b', '72ac8fe8-829b-4633-8e72-be04100017ed', 'c92918d5-cb45-432d-9874-7b54289beb09', '673dafbb-e461-4ffb-ab3c-f857358c77a7', '1e0cce9a-388c-4c99-b2c6-654ad23574aa', '5a140fbe-2efc-42e1-ad57-c01ac3a7b409', '27b9e34f-c9da-47d5-a22e-d5140b9b0d18', '15d80092-895b-45cb-aad9-b1b470cfc177']","['Museon', 'Streek & Landbouwmuseum Goemanszorg', 'Museum De Voorde', 'Koninklijk Eise Eisinga Planetarium', 'Nederlands Stoommachinemuseum', 'Cube Design Museum', 'Gelders Geologisch Museum', 'Observeum Burgum', 'Museum Sterrenwacht Sonnenborgh', 'Space Expo']",['science']
3707,rghluwqtmn,"['aa8279d3-78cf-4af8-8f83-24dd44caabd6', '95a74653-495e-4420-82e0-a1a6195f974d', 'f82c9249-ae42-4690-bcbc-9db3f55db2d0', 'a8d2fca6-7408-4b0d-ac2b-1a599469390c', 'a8d715f7-82f5-4df4-9308-0d33c4c1eaa2', 'eb12d0f0-4e38-4bcf-9848-0295d05335a1', '0d9b11c5-4842-4d97-b105-908bca7c8fa5', 'abd0504d-1106-44ee-8c62-3cc937d5fd9a', 'd9c3694b-8999-46e7-9264-66e2ca190c86', '3f3b1b62-9a79-46dd-97dd-3a3e6edf74d1']","['Amsterdam Museum', 'Museum De Lakenhal', 'Natuurmuseum Fryslân', 'Drents Museum', 'Koninklijk Paleis Amsterdam', 'Kasteelruïne - Fluweelengrot Valkenburg', 'Museum Speelklok', 'Stedelijk Museum Breda', 'Veiligheidsmuseum PIT', 'Zeeuws Maritiem MuZEEum']",['scavenger']
3708,rhdocalftb,"['06e54795-1e78-4c11-b824-7650f03eb1d8', '937d7d96-ccc0-4131-b26a-b37969c68770', '10f92ca9-be97-40d2-b2ad-cb99d5154981', '1259b27a-48fb-48d4-adbb-31329be57921', 'c4ec2b8c-2aef-4e26-893a-ead4f7703e53', '56518036-a7ca-43fe-b010-2ddfcec6aca3', '2aab8e4a-58db-4bf4-afe8-06a444b8e56c', '2fc39c27-ca42-462c-b8a5-6b8fdb927961', '60dcdaf1-a16f-4a63-877b-1734d0e74d8d', 'd7f027c1-49fa-4fa8-a661-43598ed47263']","['Kunstfort bij Vijfhuizen', 'Singer Laren', 'Marres, Huis voor Hedendaagse Kunst', 'Stadsmuseum Harderwijk', 'Museum de Buitenplaats', 'Mauritshuis', 'Keramiekmuseum Princessehof', 'Van Abbemuseum', 'Kunstmuseum Den Haag', 'Kunsthal  Rotterdam']",['castles cluster']
3709,mlyqrzxuib,"['2dc0d96e-fbe8-41de-b1db-36094539f0ce', '05a94d26-c8df-4105-8df5-67f1acd7e8c5', '1de93dee-f6b5-4a1c-8d7f-e896df26a694', '3b0519ec-a69a-4f2f-8ea2-a5ac4428d096', '41a0a29c-a655-4f51-979c-7fa624b303ea', 'a42cba4d-03ab-449a-8fb5-a24fb363afa5', 'ddc06b8b-9dd1-4768-be15-75477b0f104a', 'f03acb0d-bfe6-45f8-847c-d3fa96aabe1f', '044424ba-e4e7-4de8-b88c-ccaf14cf4c59', '9afcd6a2-85e3-4c7c-9f82-887076f83a68']","['Libertum', 'Museum Schokland', 'Literatuurmuseum', 'Nederlands Fotomuseum', 'Tongerlohuys', 'Belasting & Douane Museum', 'Spoorwegmuseum', 'Museumstoomtram Hoorn-Medemblik', 'Honig Breethuis', 'Slot Loevestein']",['discovery anthropology']
