,clientid,museum_id,museum_list,features
3992,vfcwleqodu,"['b5023390-ced1-4210-a14c-23c349b2ee15', 'c2d8b6c2-92ae-46c2-9890-8696aaec6e1d', 'dc084656-3e15-4519-9412-4753da0bc11b', 'ba678427-5609-42b1-91e2-fd5c845d42c6', '02f0dab3-4ee5-4c38-a0b8-ae02ed4b06b3', '971a3945-faba-4021-8d5b-5b6fcd124640', '1a918684-33d5-485a-80b7-90a8086803ef', 'f03acb0d-bfe6-45f8-847c-d3fa96aabe1f', '630f0ad9-d790-4a77-a847-e7acb31be6d8', 'b0654f59-55d5-4c74-8420-3d3938f861e2']","['Afrika Museum', 'Openluchtmuseum Ootmarsum', 'Museumpark Orientalis', 'Historische Tuin Aalsmeer', 'Botanische Tuinen Utrecht', 'Zuiderzeemuseum', 'Buitenplaats Kasteel Wijlre', 'Museumstoomtram Hoorn-Medemblik', 'De Hollandsche Manege', 'Botanische Tuin De Kruidhof']","['openair', 'exhibition']"
3993,qcljgrayfv,"['40df8d12-f944-476e-9c56-b916760428d8', 'dffe8ae8-e39f-49d2-a41b-004775a406a8', '51e0605c-118c-43ba-b395-a579ef5c2716', '2adac304-3df6-4588-a60b-c763f29595f9', '86ce2124-88f3-4fce-b174-20b61d0bdaaa', '00aa87d7-6034-4283-9a4c-3b9589c30fb4', '6c17c8de-2dd0-4670-b55d-402b84e26787', '783538c2-21d3-4a79-9830-01b9ae3812b9', '97dca6c1-6b1a-4ffe-a048-83ecce6707a5', 'f42e58c1-d6e6-4bdb-aa51-e0af569e31df']","['Museum Hengelo', 'Portugese Synagoge Amsterdam', 'Galerij Prins Willem V', 'Historisch Museum Den Briel', 'Stadskasteel Zaltbommel', 'Museum Prinsenhof Delft', 'Historisch Museum De Bevelanden', 'Design Museum Den Bosch', 'Beeld en Geluid Den Haag', 'Joods Historisch Museum']","['local history war', 'weelchair']"
3994,gvsydxazwj,"['95f9ed82-84f8-402c-89e2-30e0419d552b', 'd280a91d-ebc1-4607-afb9-e38a67c862d0', '971a3945-faba-4021-8d5b-5b6fcd124640', '1335f2de-05b0-4351-8cae-1cb1263b3791', '9f10ad8a-4d3c-4d7e-ab05-5c1bf5adc3f0', '3f3b1b62-9a79-46dd-97dd-3a3e6edf74d1', '8fae9e9b-5c62-477b-9ccc-d9d3ec1d695c', 'eca19b80-47bd-4f8b-8ed0-bdfb159cb0bc', '2c843151-3bfa-4329-8f32-5e969d913214', 'b8038372-8f48-4fcc-84ae-8f2cc86b3a69']","['Drukkerijmuseum Meppel', 'Wereldmuseum Rotterdam', 'Zuiderzeemuseum', 'Het Scheepvaartmuseum', 'Mariniersmuseum', 'Zeeuws Maritiem MuZEEum', 'Nederlands Zilvermuseum', 'Nationaal Vlasserij-Suikermuseum', 'Marinemuseum', 'Geniemuseum']","['military', 'weelchair']"
3995,bcjnxlzrme,"['5adfb94f-9e56-40b1-a93e-766264de3f02', 'dffe8ae8-e39f-49d2-a41b-004775a406a8', 'acfa8d9d-7062-4b90-b8fa-03a9d8535991', 'a8d715f7-82f5-4df4-9308-0d33c4c1eaa2', 'df6d2369-9846-49ae-9a5d-ca40a6e310b8', '742e5925-2496-45d7-a5a8-4f5925dbb2b6', 'eb12d0f0-4e38-4bcf-9848-0295d05335a1', '1cf7d97e-57d6-4550-be98-8d19ea5ac3a5', 'f9453fa1-3fe4-4c3e-a980-174ddae906fc', 'abd0504d-1106-44ee-8c62-3cc937d5fd9a']","['Zwanenbroedershuis', 'Portugese Synagoge Amsterdam', 'Storyworld | Forum Groningen', 'Koninklijk Paleis Amsterdam', 'Huis van het boek', 'Huis Verwolde', 'Kasteelruïne - Fluweelengrot Valkenburg', 'Pieter Vermeulen Museum', 'Embassy of the Free Mind', 'Stedelijk Museum Breda']","['architectonic', 'exhibition']"
3996,awpovrugfi,"['36da426c-d98f-41bc-ba5a-770e4412f569', '97dca6c1-6b1a-4ffe-a048-83ecce6707a5', 'd0077c9a-8102-4749-ba85-fe2e8b3ef53d', '54f9204e-e6fd-4ea3-a352-84484292b8ba', 'd1e42c4d-d176-4833-98a8-a3fb4a725b91', '43342fe3-e57f-4b74-883f-207d1cf0a24b', '095343bc-bce6-4c73-a7b2-01a75c9b2efa', 'f82c9249-ae42-4690-bcbc-9db3f55db2d0', 'a42cba4d-03ab-449a-8fb5-a24fb363afa5', 'd9c3694b-8999-46e7-9264-66e2ca190c86']","[""Museum Tromp's Huys"", 'Beeld en Geluid Den Haag', 'GeoFort', 'PreHistorisch Dorp', 'Museumpark Archeon', 'De Bastei', 'NEMO Science Museum', 'Natuurmuseum Fryslân', 'Belasting & Douane Museum', 'Veiligheidsmuseum PIT']","['trainstation', 'children']"
3997,bejuphadfv,"['3f3b1b62-9a79-46dd-97dd-3a3e6edf74d1', '1335f2de-05b0-4351-8cae-1cb1263b3791', 'a2040f47-849b-4ca6-967e-adee1ee5a930', '92f68db4-1a4e-4847-990b-9710c4696e9a', 'd9c3694b-8999-46e7-9264-66e2ca190c86', '0d9b11c5-4842-4d97-b105-908bca7c8fa5', 'f7d86ac9-4f08-4628-954b-0afec628135d', '3f224a07-d3c3-4467-ab27-2d0f4d6705dc', '6c17c8de-2dd0-4670-b55d-402b84e26787', '1e1dc984-631c-4c66-9ca3-b5b982fdff51']","['Zeeuws Maritiem MuZEEum', 'Het Scheepvaartmuseum', 'TextielMuseum', 'Beeld en Geluid', 'Veiligheidsmuseum PIT', 'Museum Speelklok', 'Huis van Hilde', 'Openluchtmuseum en Themapark De Spitkeet', 'Historisch Museum De Bevelanden', 'Stoomtrein Katwijk Leiden']","['library', 'educative']"
3998,pstjalqkew,"['97dca6c1-6b1a-4ffe-a048-83ecce6707a5', '43342fe3-e57f-4b74-883f-207d1cf0a24b', 'd1e42c4d-d176-4833-98a8-a3fb4a725b91', '095343bc-bce6-4c73-a7b2-01a75c9b2efa', '0d9b11c5-4842-4d97-b105-908bca7c8fa5', 'a42cba4d-03ab-449a-8fb5-a24fb363afa5', '3f3b1b62-9a79-46dd-97dd-3a3e6edf74d1', '4cb403ef-21c9-4731-86a2-f9f32bd44487', 'd0077c9a-8102-4749-ba85-fe2e8b3ef53d', 'd9c3694b-8999-46e7-9264-66e2ca190c86']","['Beeld en Geluid Den Haag', 'De Bastei', 'Museumpark Archeon', 'NEMO Science Museum', 'Museum Speelklok', 'Belasting & Douane Museum', 'Zeeuws Maritiem MuZEEum', 'Brabants Museum Oud Oosterhout', 'GeoFort', 'Veiligheidsmuseum PIT']","['exp stories', 'children']"
3999,wzlducergp,"['95a74653-495e-4420-82e0-a1a6195f974d', '3f3b1b62-9a79-46dd-97dd-3a3e6edf74d1', 'd0077c9a-8102-4749-ba85-fe2e8b3ef53d', '095343bc-bce6-4c73-a7b2-01a75c9b2efa', 'b1d4586f-c77c-43f7-bb72-649f1af68575', '54f9204e-e6fd-4ea3-a352-84484292b8ba', 'a42cba4d-03ab-449a-8fb5-a24fb363afa5', '0d9b11c5-4842-4d97-b105-908bca7c8fa5', '5ebaa739-b1a4-443b-9cde-6c0b18e81607', 'd9c3694b-8999-46e7-9264-66e2ca190c86']","['Museum De Lakenhal', 'Zeeuws Maritiem MuZEEum', 'GeoFort', 'NEMO Science Museum', 'Philips Museum', 'PreHistorisch Dorp', 'Belasting & Douane Museum', 'Museum Speelklok', 'Museon', 'Veiligheidsmuseum PIT']","['exhibition', 'exp stories']"
4000,fcijpnxeaw,"['3d1a28ab-20dd-4d49-a6c1-23f504ec9472', '33fdc6ef-026e-4a2d-afc1-8b56f1ed6a08', '2d859675-3803-40fe-8724-56d33734a322', 'eb6494bd-1744-4f74-889e-a18a27d8aae2', '5ebaa739-b1a4-443b-9cde-6c0b18e81607', 'd280a91d-ebc1-4607-afb9-e38a67c862d0', 'f42e58c1-d6e6-4bdb-aa51-e0af569e31df', 'd1e42c4d-d176-4833-98a8-a3fb4a725b91', '944a4c15-58c0-44dc-8f8a-c65b44179c16', '9689a6f1-871a-41e9-8f7d-a67d59ac7b98']","['Tropenmuseum', 'Museum Volkenkunde', 'Bureau Europa', ""Boerderijmuseum ''De Bovenstreek''"", 'Museon', 'Wereldmuseum Rotterdam', 'Joods Historisch Museum', 'Museumpark Archeon', 'Missiemuseum Steyl', 'Streekmuseum ""De Meestoof""']","['openair', 'ethnology']"
4001,twnqskmzgf,"['9231914a-1dac-4afe-b28a-cc37ee7c5bfd', '5ebaa739-b1a4-443b-9cde-6c0b18e81607', '7a27d9cd-4c8e-41d0-88c4-e0dafb39f84b', '72ac8fe8-829b-4633-8e72-be04100017ed', '673dafbb-e461-4ffb-ab3c-f857358c77a7', 'c92918d5-cb45-432d-9874-7b54289beb09', '1e0cce9a-388c-4c99-b2c6-654ad23574aa', '5a140fbe-2efc-42e1-ad57-c01ac3a7b409', '27b9e34f-c9da-47d5-a22e-d5140b9b0d18', '1d9c7610-ab17-4f68-ae48-9cefefc32b20']","['Streek & Landbouwmuseum Goemanszorg', 'Museon', 'Museum De Voorde', 'Koninklijk Eise Eisinga Planetarium', 'Cube Design Museum', 'Nederlands Stoommachinemuseum', 'Gelders Geologisch Museum', 'Observeum Burgum', 'Museum Sterrenwacht Sonnenborgh', 'Continium discovery center']","['science', 'exp stories']"
4002,ycmqblpvae,"['a4e7ffe9-fe8a-4e22-9517-739881f87bfb', 'fe92325a-3b6b-4b8b-9a29-49575071df82', 'dffe8ae8-e39f-49d2-a41b-004775a406a8', '783538c2-21d3-4a79-9830-01b9ae3812b9', '86ce2124-88f3-4fce-b174-20b61d0bdaaa', '2adac304-3df6-4588-a60b-c763f29595f9', '6c17c8de-2dd0-4670-b55d-402b84e26787', '9d3a2998-159f-42de-b069-48efe943607d', '97dca6c1-6b1a-4ffe-a048-83ecce6707a5', 'f42e58c1-d6e6-4bdb-aa51-e0af569e31df']","[""Museum 't Behouden Huys"", 'Vrijmetselarij Museum', 'Portugese Synagoge Amsterdam', 'Design Museum Den Bosch', 'Stadskasteel Zaltbommel', 'Historisch Museum Den Briel', 'Historisch Museum De Bevelanden', 'Gorcums Museum', 'Beeld en Geluid Den Haag', 'Joods Historisch Museum']","['parking', 'local history war']"
4003,pdsehfbgxj,"['d1961c0e-c83f-4916-9d9a-51e5c33643bb', '97dca6c1-6b1a-4ffe-a048-83ecce6707a5', 'a42cba4d-03ab-449a-8fb5-a24fb363afa5', '0d9b11c5-4842-4d97-b105-908bca7c8fa5', 'd1e42c4d-d176-4833-98a8-a3fb4a725b91', 'd0077c9a-8102-4749-ba85-fe2e8b3ef53d', 'f82c9249-ae42-4690-bcbc-9db3f55db2d0', '3f3b1b62-9a79-46dd-97dd-3a3e6edf74d1', '095343bc-bce6-4c73-a7b2-01a75c9b2efa', '54f9204e-e6fd-4ea3-a352-84484292b8ba']","['Warkums Erfskip', 'Beeld en Geluid Den Haag', 'Belasting & Douane Museum', 'Museum Speelklok', 'Museumpark Archeon', 'GeoFort', 'Natuurmuseum Fryslân', 'Zeeuws Maritiem MuZEEum', 'NEMO Science Museum', 'PreHistorisch Dorp']","['children', 'exp stories']"
4004,knjitxmefp,"['0c2e2821-f3fd-4403-8b5a-37cb256b76a2', '9afcd6a2-85e3-4c7c-9f82-887076f83a68', '9c4bddf8-9bef-46cb-a2ef-5f13ba85884f', '630f0ad9-d790-4a77-a847-e7acb31be6d8', 'cc12b367-a374-4c8a-bd04-8b24e412af3c', '41a0a29c-a655-4f51-979c-7fa624b303ea', '05a94d26-c8df-4105-8df5-67f1acd7e8c5', 'ddc06b8b-9dd1-4768-be15-75477b0f104a', '9457c575-1900-4fc7-aca3-c7e1a1f26826', '1de93dee-f6b5-4a1c-8d7f-e896df26a694']","['Kamp Westerbork', 'Slot Loevestein', 'Nederlands Watermuseum', 'De Hollandsche Manege', 'Nederlands Openluchtmuseum', 'Tongerlohuys', 'Museum Schokland', 'Spoorwegmuseum', 'CODA', 'Literatuurmuseum']","['discovery anthropology', 'restaurant']"
4005,xjveocagks,"['e9ad0209-89ad-4e53-a353-b7328562f8e6', '1f85673a-ba18-4aaf-821a-baf56c7efea7', '01ab8bee-401f-4c85-a742-c2198fbcef28', 'c5ad38ca-1303-43d2-adee-04bb0e3268f6', 'f42e58c1-d6e6-4bdb-aa51-e0af569e31df', '7810d0eb-0034-457b-9cf7-ae7aa21e104f', 'a8d715f7-82f5-4df4-9308-0d33c4c1eaa2', '52dd62eb-5226-478b-97bf-2e3c5a4cd1d5', 'bffa1b0e-67c1-4bd4-bfbf-b35c436a2663', '890092e9-15a8-431f-ad8b-2e8c0b4a1377']","['Universiteitsmuseum Groningen', 'Hermitage Amsterdam', 'Stedelijk Museum Amsterdam', 'Stedelijk Museum Alkmaar', 'Joods Historisch Museum', 'Rijksmuseum Amsterdam', 'Koninklijk Paleis Amsterdam', 'Titus Brandsma Museum', 'De Oude Kerk', 'Museum Abdijkerk']","['churches', 'disabled']"
4006,jypgzsdarn,"['40df8d12-f944-476e-9c56-b916760428d8', '783538c2-21d3-4a79-9830-01b9ae3812b9', '97dca6c1-6b1a-4ffe-a048-83ecce6707a5', 'c1a54fda-99f2-4110-b242-b6b97e0fb14f', 'dffe8ae8-e39f-49d2-a41b-004775a406a8', 'a5842601-ea16-4514-9b59-ce21fbbc2a4f', '51e0605c-118c-43ba-b395-a579ef5c2716', '2adac304-3df6-4588-a60b-c763f29595f9', '7b137589-30ad-453e-8313-7feeba7c3d51', 'f42e58c1-d6e6-4bdb-aa51-e0af569e31df']","['Museum Hengelo', 'Design Museum Den Bosch', 'Beeld en Geluid Den Haag', 'Museum Bredius', 'Portugese Synagoge Amsterdam', 'Haags Historisch Museum', 'Galerij Prins Willem V', 'Historisch Museum Den Briel', 'Fotomuseum Den Haag', 'Joods Historisch Museum']","['local history war', 'weelchair']"
4007,gnkqijbtey,"['17aed04d-9186-4452-b263-0de3dfe7f6f2', '59402691-8308-4222-bc19-7cc9f20e1d88', '80a37d9f-37d1-466f-96c2-b65044666fbe', '30f51fcc-b373-4b85-9ba0-40d958542540', '3b3c0cbf-7176-4d16-bc60-89eeeb679a76', 'dc333343-ecdf-4502-a6b7-35b8ba5c1684', '55536edf-d8c3-4415-aef5-5ffeb76a2bd5', 'c2219eac-c939-49f6-ba34-325d739caf9b', 'a5e644b6-829e-477a-956f-91eb4fa4e1a4', '1f8bb764-3a9f-4159-b775-829e80c953a2']","['Slot Zuylen', 'Kasteel Heeswijk', 'Kasteel Duivenvoorde', 'Kasteel Doornenburg', 'Kasteel Radboud', 'Kasteel Doorwerth', 'Kasteel Amerongen', 'Kasteel Rosendael', 'Kasteel Cannenburch', 'Rijksmuseum Muiderslot']","['culture', 'castles']"
4008,xfqubygiea,"['630f0ad9-d790-4a77-a847-e7acb31be6d8', '0c2e2821-f3fd-4403-8b5a-37cb256b76a2', '3df6ef97-9a05-4b69-b1a4-e3789f20dc13', '98910334-b730-446f-9b09-a7cf440699f6', '4f05881b-f742-480c-b13d-91d99c6fc4a2', 'a2c1a9f7-97b2-493a-a04c-a760d4066ba9', '90ebf3e8-d8ee-4b3b-9e62-3a17130bf3bf', 'cb0ac5e1-e2e8-429e-9b48-54414bf84d2b', '1f85673a-ba18-4aaf-821a-baf56c7efea7', '92652b8f-7600-4bee-8640-1c40b21a32cf']","['De Hollandsche Manege', 'Kamp Westerbork', 'Museum Paul Tetar van Elven', 'Anne Frank Huis', 'Veenkoloniaal Museum', 'Museum van de Geest | Dolhuys', ""Museum Ons' Lieve Heer op Solder"", 'Museum van de Geest | Outsider Art', 'Hermitage Amsterdam', 'Museum Van Loon']","['historic_location', 'visual']"
4009,ufykpnaebt,"['bf8b8c20-c838-44b9-a574-303d4b3e66e8', '3f3b1b62-9a79-46dd-97dd-3a3e6edf74d1', 'ce2b5a40-c6a4-4342-b4cb-ebc677e7af8f', '4c123cbb-afaa-4150-94ff-4b94dfc60b4f', 'a28f5f86-7181-44e8-9dcc-12ca3f94b4a7', '38609b0d-35a3-43ce-9896-d7c42996b702', '95a74653-495e-4420-82e0-a1a6195f974d', '1f85673a-ba18-4aaf-821a-baf56c7efea7', '2aab8e4a-58db-4bf4-afe8-06a444b8e56c', 'f76d5813-3efb-44c8-beff-5d2a569d7eb3']","['Teylers Museum', 'Zeeuws Maritiem MuZEEum', 'Museum De Wieger', 'Museum Helmond', 'Heerenveen Museum', 'Museum Slager', 'Museum De Lakenhal', 'Hermitage Amsterdam', 'Keramiekmuseum Princessehof', 'Museum Gouda']","['restaurant', 'scavenger']"
4010,judaxlpqhk,"['3d1a28ab-20dd-4d49-a6c1-23f504ec9472', '5ea552c8-0db1-4e75-b6b0-d5b5933a5f2f', '33fdc6ef-026e-4a2d-afc1-8b56f1ed6a08', '029464f3-265b-4b69-a71d-cdd346b53c34', 'b5023390-ced1-4210-a14c-23c349b2ee15', '9689a6f1-871a-41e9-8f7d-a67d59ac7b98', '5ebaa739-b1a4-443b-9cde-6c0b18e81607', '98bfd0ed-dbf9-4d89-ae77-bba0a13ce4d0', 'f42e58c1-d6e6-4bdb-aa51-e0af569e31df', 'd280a91d-ebc1-4607-afb9-e38a67c862d0']","['Tropenmuseum', 'Limburgs Museum', 'Museum Volkenkunde', 'Tropenmuseum Junior', 'Afrika Museum', 'Streekmuseum ""De Meestoof""', 'Museon', 'Humanity House', 'Joods Historisch Museum', 'Wereldmuseum Rotterdam']","['discovery anthropology', 'ethnology']"
4011,xdsraltczk,"['4b596778-4379-48da-a946-0d04e39e3cea', '4cb403ef-21c9-4731-86a2-f9f32bd44487', '97dca6c1-6b1a-4ffe-a048-83ecce6707a5', 'd0077c9a-8102-4749-ba85-fe2e8b3ef53d', 'f82c9249-ae42-4690-bcbc-9db3f55db2d0', '095343bc-bce6-4c73-a7b2-01a75c9b2efa', '54f9204e-e6fd-4ea3-a352-84484292b8ba', '3f3b1b62-9a79-46dd-97dd-3a3e6edf74d1', 'a42cba4d-03ab-449a-8fb5-a24fb363afa5', '0d9b11c5-4842-4d97-b105-908bca7c8fa5']","['Museum Het Pakhuis', 'Brabants Museum Oud Oosterhout', 'Beeld en Geluid Den Haag', 'GeoFort', 'Natuurmuseum Fryslân', 'NEMO Science Museum', 'PreHistorisch Dorp', 'Zeeuws Maritiem MuZEEum', 'Belasting & Douane Museum', 'Museum Speelklok']","['children', 'trainstation']"
4012,fpinkscgut,"['d9c3694b-8999-46e7-9264-66e2ca190c86', 'a1b6fda7-eec4-4dde-a764-45c96b796e61', '1d9c7610-ab17-4f68-ae48-9cefefc32b20', 'b280cbea-0bd7-47c1-a827-91cd7d305cbb', 'd94a7ad1-c6b5-45e5-9b97-4597799ea184', '55cdb198-f29d-466f-a4d9-a3a5dc9a3ec5', '3caa2392-510f-4c85-a489-b83e8200ff90', '044424ba-e4e7-4de8-b88c-ccaf14cf4c59', '2c843151-3bfa-4329-8f32-5e969d913214', '20dd4b53-05a1-4fd1-9ff7-4d936ac4afee']","['Veiligheidsmuseum PIT', 'GRID Grafisch Museum Groningen', 'Continium discovery center', 'Nationaal Modelspoor Museum', 'Nederlands Steendrukmuseum', 'Jenevermuseum', 'Luchtvaartmuseum Aviodrome', 'Honig Breethuis', 'Marinemuseum', 'Oorlogsmuseum Overloon']","['tech', 'library']"
4013,pfgtvaoymx,"['6d57096e-0987-4a5d-8550-12422e46c012', 'cfb73ba4-3c32-49fe-95f6-39f1b18f8894', 'c96d0dd3-36c3-4b3c-b3ea-d11ca9840207', '7a27d9cd-4c8e-41d0-88c4-e0dafb39f84b', 'c92918d5-cb45-432d-9874-7b54289beb09', '15d80092-895b-45cb-aad9-b1b470cfc177', '1d9c7610-ab17-4f68-ae48-9cefefc32b20', '673dafbb-e461-4ffb-ab3c-f857358c77a7', '27b9e34f-c9da-47d5-a22e-d5140b9b0d18', '1e0cce9a-388c-4c99-b2c6-654ad23574aa']","['Liemers Museum', 'Nationaal Vlechtmuseum', 'Museum De Zwarte Tulp', 'Museum De Voorde', 'Nederlands Stoommachinemuseum', 'Space Expo', 'Continium discovery center', 'Cube Design Museum', 'Museum Sterrenwacht Sonnenborgh', 'Gelders Geologisch Museum']","['parking', 'science']"
4014,iawxkshgtz,"['43ae1a05-2981-4201-8c97-19a696eb0c5e', '56518036-a7ca-43fe-b010-2ddfcec6aca3', '7e8f969b-8f8b-4950-8028-f80b4a19c0db', 'cb0ac5e1-e2e8-429e-9b48-54414bf84d2b', '10f92ca9-be97-40d2-b2ad-cb99d5154981', '1a918684-33d5-485a-80b7-90a8086803ef', '53ac1788-fb5e-4058-9bd0-768a55a5f8db', '078fe561-4a1d-4712-b204-11913bdd57b4', 'd7f027c1-49fa-4fa8-a661-43598ed47263', 'b95305d9-cc57-498c-8819-c1983713d181']","['Noord-Veluws Museum', 'Mauritshuis', 'Museum Krona', 'Museum van de Geest | Outsider Art', 'Marres, Huis voor Hedendaagse Kunst', 'Buitenplaats Kasteel Wijlre', 'TENT', 'Kunstvereniging Diepenheim', 'Kunsthal  Rotterdam', 'Keramiekcentrum Tiendschuur Tegelen']","['weelchair', 'castles cluster']"
4015,kdgrjwhebz,"['a8d715f7-82f5-4df4-9308-0d33c4c1eaa2', '7a6bb20e-440e-428d-a735-e417b43aa8a9', 'd579493e-5364-4327-b712-d231508db640', '64669da3-83b4-421d-a306-4f0c6669d7db', 'eba73114-b030-49d1-9108-e60ea8670b3a', '179e0120-23f9-434b-804b-172effcfc85d', 'd545be8a-48d2-4af9-862d-d26a821787e0', '49ad034f-9424-4d89-aab5-8df3c2112ff4', '92652b8f-7600-4bee-8640-1c40b21a32cf', '1f85673a-ba18-4aaf-821a-baf56c7efea7']","['Koninklijk Paleis Amsterdam', 'Museum Willet-Holthuysen', 'Portrait Gallery of the 17th Century', 'Grachtenmuseum Amsterdam', 'Museum Het Schip', 'De Nieuwe Kerk', 'Paleis Het Loo', 'Markiezenhof', 'Museum Van Loon', 'Hermitage Amsterdam']","['historical', 'scavenger']"
4016,kiqhtverwf,"['1cd860b3-d35f-479d-9768-349702c3bc73', 'a6fc14aa-84ee-4c59-8801-baf29c2557dd', '044424ba-e4e7-4de8-b88c-ccaf14cf4c59', '1a918684-33d5-485a-80b7-90a8086803ef', 'f7e3d4b2-ae53-41c5-aa79-cfa323796de7', '02f0dab3-4ee5-4c38-a0b8-ae02ed4b06b3', '0c2e2821-f3fd-4403-8b5a-37cb256b76a2', 'f03acb0d-bfe6-45f8-847c-d3fa96aabe1f', 'cc12b367-a374-4c8a-bd04-8b24e412af3c', 'b0654f59-55d5-4c74-8420-3d3938f861e2']","['Kröller-Müller Museum', 'Museum Huis Doorn', 'Honig Breethuis', 'Buitenplaats Kasteel Wijlre', 'Paviljoen Nederland en WOI', 'Botanische Tuinen Utrecht', 'Kamp Westerbork', 'Museumstoomtram Hoorn-Medemblik', 'Nederlands Openluchtmuseum', 'Botanische Tuin De Kruidhof']","['openair', 'discovery anthropology']"
4017,tgcdisemhy,"['85cac575-f2a0-4260-9aa2-baca96d38f3b', '80a37d9f-37d1-466f-96c2-b65044666fbe', 'c2219eac-c939-49f6-ba34-325d739caf9b', 'd0bf039f-cc00-4511-bb91-94ac191a3c67', '04f3f792-3b2e-4c9a-af48-584f4dd61bfe', 'dc333343-ecdf-4502-a6b7-35b8ba5c1684', '3b3c0cbf-7176-4d16-bc60-89eeeb679a76', '30f51fcc-b373-4b85-9ba0-40d958542540', 'a5e644b6-829e-477a-956f-91eb4fa4e1a4', '55536edf-d8c3-4415-aef5-5ffeb76a2bd5']","['Kasteel Het Nijenhuis', 'Kasteel Duivenvoorde', 'Kasteel Rosendael', 'Kasteel Hoensbroek', 'Kasteel Huis Bergh', 'Kasteel Doorwerth', 'Kasteel Radboud', 'Kasteel Doornenburg', 'Kasteel Cannenburch', 'Kasteel Amerongen']","['visual', 'castles']"
4018,nxhgewcfmz,"['77dc3244-2ab9-4340-bb76-d29401097a09', '2315fd34-5472-443f-a6ee-29751ccc8a51', '11b71518-57ec-4ec4-ace1-9f24f68e67b9', '7a2966b5-97fa-4cd3-9408-9e415182ca4e', 'f61643e5-0237-4536-90ef-d3e8f721de21', '69295701-69e0-47c2-89c5-1586e4f3f64a', '971a3945-faba-4021-8d5b-5b6fcd124640', '9f10ad8a-4d3c-4d7e-ab05-5c1bf5adc3f0', '1335f2de-05b0-4351-8cae-1cb1263b3791', '3f3b1b62-9a79-46dd-97dd-3a3e6edf74d1']","['Museum Kaap Skil', 'Nationaal Sleepvaart Museum', 'Visserijmuseum Breskens', 'Batavialand', 'Biesbosch MuseumEiland', 'Nationaal Baggermuseum', 'Zuiderzeemuseum', 'Mariniersmuseum', 'Het Scheepvaartmuseum', 'Zeeuws Maritiem MuZEEum']","['visual historical art', 'naval']"
4019,cyogfaimzj,"['770fa717-5ed6-4ab2-ba57-5b18a817b497', 'b2c2237c-a0b5-4d94-99b9-c71b8ede2fc5', 'c79c20d2-9c0c-4a88-823b-6f7842a46562', 'cbebd2e6-4fd8-4bd8-a455-5310d4895828', 'fde0ab33-2d85-4f29-a0fb-6e13a6f52142', '053014de-f18f-45e3-8dc6-c3f907646311', '56518036-a7ca-43fe-b010-2ddfcec6aca3', '10f92ca9-be97-40d2-b2ad-cb99d5154981', '1a918684-33d5-485a-80b7-90a8086803ef', '078fe561-4a1d-4712-b204-11913bdd57b4']","['Museum Henriette Polak', 'Stedelijk Museum Zutphen', 'Museum Beelden aan Zee', 'De Appel', 'Het Nieuwe Instituut', 'Museum De Domijnen, afdeling Hedendaagse Kunst', 'Mauritshuis', 'Marres, Huis voor Hedendaagse Kunst', 'Buitenplaats Kasteel Wijlre', 'Kunstvereniging Diepenheim']","['weelchair', 'art_galleries']"
4020,vncxfgekwr,"['85f6a07b-2a79-4b74-9c35-19a9e0ccfb9e', '38609b0d-35a3-43ce-9896-d7c42996b702', '2ed9bac7-8ebe-479a-9bf8-6b837c7f0e90', 'a28f5f86-7181-44e8-9dcc-12ca3f94b4a7', 'c5ad38ca-1303-43d2-adee-04bb0e3268f6', '01ab8bee-401f-4c85-a742-c2198fbcef28', '878343ed-4a2c-44e9-bd89-998e67720b2d', 'c47b5df9-92d4-417b-a80b-61b3a787bad9', 'f76d5813-3efb-44c8-beff-5d2a569d7eb3', '71728b2c-4b17-4855-8663-98a7788acaf0']","['Dordrechts Museum', 'Museum Slager', 'Museum van Bommel van Dam', 'Heerenveen Museum', 'Stedelijk Museum Alkmaar', 'Stedelijk Museum Amsterdam', 'Chabot Museum', 'Museum MORE', 'Museum Gouda', 'Groninger Museum']","['art_museum', 'restaurant']"
4021,hprqvmsadg,"['f13e960f-96aa-4a92-97d7-4047e7c837d9', 'f03acb0d-bfe6-45f8-847c-d3fa96aabe1f', '86530fe9-05f8-4d04-8aae-1a59202425e8', 'd183dcdd-900b-4721-b8a0-c44912e8ce7f', '4cb403ef-21c9-4731-86a2-f9f32bd44487', '1cd860b3-d35f-479d-9768-349702c3bc73', '54f9204e-e6fd-4ea3-a352-84484292b8ba', '02f0dab3-4ee5-4c38-a0b8-ae02ed4b06b3', 'd1e42c4d-d176-4833-98a8-a3fb4a725b91', 'dc084656-3e15-4519-9412-4753da0bc11b']","['Nationaal Bomenmuseum Gimborn', 'Museumstoomtram Hoorn-Medemblik', 'Feyenoord Museum', 'Fruitteeltmuseum', 'Brabants Museum Oud Oosterhout', 'Kröller-Müller Museum', 'PreHistorisch Dorp', 'Botanische Tuinen Utrecht', 'Museumpark Archeon', 'Museumpark Orientalis']","['national speciality', 'openair']"
